,Recipe_Name,Ingredients,Dish_Name
4148,Vietnamese Pho \u2013 Beef Rice Noodle Soup Recipe (Pho Bo) with Shortcut and Slow Cooker Options_2,"water,marrow,bones,onion,cloves,anise,cinnamon,cardamom,coriander,gin,garlic,daikon,carrot,salt,fish,sugar,noodles,noodles,beef,scallions,cilantro,herbs,beans,basil,coriander,bird",pho
4149,Sunflower Shiitake Pho,"beef,daikon,sunchokes,brown",pho
4150,Turkey Pho,"turkey,anise,clove,cinnamon,coriander,fennel,cardamom,spray,onion,gin,palm",pho
4151,Paleo Pho,"broth,gin,onion,noodles,beef,anise,fennel,coriander,clove,cinnamon,cardamom,fish,lime,basil,sprouts",pho
4152,Pho_8,"noodles,sirloin,beans,onion,onion,pepper,basil,cilantro",pho
4153,Slow Cooker Pulled Pork Sandwiches,brown,pulled_pork_sandwich
4154,Instant Pot Barbecue Pulled Pork Sandwiches,"pork,onion,barbecue,ketchup,honey,salt,black",pulled_pork_sandwich
4155,Paula Deen\u2019s Pulled Pork Sandwich,"salt,black",pulled_pork_sandwich
4157,Slow Cooker Pulled Pork Sandwiches_2,"pork,mushroom,ketchup,brown",pulled_pork_sandwich
4159,Slow-Cooker Pulled Pork Sandwiches,brown,pulled_pork_sandwich
4160,Pulled Pork Sandwiches,"pork,beer,salt,barbecue,bread",pulled_pork_sandwich
4161,Easy Crockpot Pulled Pork Sandwiches,"pork,onion,rub,bbq,buns",pulled_pork_sandwich
4162,Slow Cooker Pulled Pork Sandwiches_3,"onion,ketchup,apple,brown",pulled_pork_sandwich
4163,The Best Ever Simple Crockpot Pulled Pork Sandwiches,"pork,garlic,onion,paprika,salt,black",pulled_pork_sandwich
4164,Slow-Cooker Pulled Pork Sandwiches_2,brown,pulled_pork_sandwich
4165,BBQ Pulled Pork Sandwiches,"pork,black",pulled_pork_sandwich
4167,Grilled Jalapeno Popper Pulled Pork Sandwiches,"bread,cheese,cheese,butter,pork,onion,garlic,apple,brown",pulled_pork_sandwich
4168,Parrano Pulled Pork Sandwich with Coleslaw,"cabbage,carrot,apple,onion,mayonnaise,sugar,baguette,oil,pork,cheese",pulled_pork_sandwich
4169,Pulled Pork Sandwiches_2,"pork,barbecue,buns",pulled_pork_sandwich
4170,ROOTBEER Pulled Pork Sandwiches,"pork,beer,barbecue,buns",pulled_pork_sandwich
4171,Memphis Style Pulled Pork Sandwiches,"pork,beer,barbecue,mayonnaise,dijon",pulled_pork_sandwich
4173,Pulled Pork Sandwich,"chicken,onion,cloves,rub,pork,buns,bbq",pulled_pork_sandwich
4174,Pulled Pork Sandwich_2,"pork,onion,cloves,ketchup,dijon",pulled_pork_sandwich
4175,Simple Crockpot Pulled Pork Sandwiches,"pork,garlic,onion,paprika,salt,black",pulled_pork_sandwich
4176,Spicy Slow Cooker Pulled Pork Sandwiches,"pork,onion,ketchup,apple,brown",pulled_pork_sandwich
4177,Slow-Cooked Pulled Pork Sandwiches,"oil,pork,onion,ketchup,cider,brown",pulled_pork_sandwich
4178,Slow Cooker Mustard Barbecued Pulled Pork Sandwiches with Grapefruit Coleslaw,brown,pulled_pork_sandwich
4179,Slow Cooker Pulled Pork Sandwiches_4,brown,pulled_pork_sandwich
4180,Pulled Pork Sandwiches with Homemade Wild Pork Sauce,"orange,sugar,oil,onion,garlic,ketchup,lemon,worcestershire,dijon",pulled_pork_sandwich
4181,Traeger Pulled Pork Sandwiches,"pork,barbecue",pulled_pork_sandwich
4182,Pulled Pork Sandwich_3,"water,salt,paprika,mustard,salt,pepper,pork,cabbage,apple,chives,mustard,barbecue,buns",pulled_pork_sandwich
4183,Cola Pulled Pork Sandwiches,"pork,chile,cola,barbecue,buns",pulled_pork_sandwich
4184,Pulled Pork Sandwiches with Smoky Orange Barbecue Sauce,"pork,onion,brown",pulled_pork_sandwich
4185,Pulled Pork Sandwiches_3,brown,pulled_pork_sandwich
4189,North Carolina-Style Pulled Pork Sandwiches,"salt,pepper,paprika,pork,oil,apple,sugar,pepper,buns,coleslaw",pulled_pork_sandwich
4190,Best Ever Pulled Pork Sandwiches,"pork,cola,barbecue,salt,pepper",pulled_pork_sandwich
4191,Skinny and Tender Pulled Pork Sandwiches,"pork,onion,baby",pulled_pork_sandwich
4192,Pulled Pork Sandwiches_4,"pork,onion,water,barbecue,cheese",pulled_pork_sandwich
4193,Pulled Pork Sandwiches on Toasted Garlic Buns,brown,pulled_pork_sandwich
4194,Barbecued Pulled Pork Sandwiches,"pork,pork,ketchup,sugar,molasses,cider,water,barbecue",pulled_pork_sandwich
4195,Slow Cooker Pulled Pork Sandwiches_5,"pork,salt,pepper,cloves,barbecue",pulled_pork_sandwich
4196,Slow Roasted Pulled Pork Sandwiches with Cole Slaw,"pork,brown",pulled_pork_sandwich
4197,Pulled Pork Sandwiches_5,"butter,oil,pork,onion,cloves,broth,pepper,salt,barbecue,dijon",pulled_pork_sandwich
4198,Slow Cooker Memphis Style Pulled Pork Sandwiches,"pork,water,barbecue,chipotle,brown",pulled_pork_sandwich
4199,Root Beer Pulled Pork Sandwiches,"pork,onion,salt,pepper,beer,barbecue,buns",pulled_pork_sandwich
4200,Slow Cooker pulled pork sandwich,"bbq,tomato,pork,salt,pepper,buns",pulled_pork_sandwich
4202,Slow-Simmered Pulled Pork Sandwiches,"pork,salt,black",pulled_pork_sandwich
4203,Chinese Edamame,"edam,water,salt,anise,pepper,pepper,soy",edamame
4204,Jazzy Edamame,"grapes,oil,beans,garlic,gin,soy,sriracha",edamame
4205,Garlic Edamame,"beans,garlic,oil,salt,soy",edamame
4206,Edamame,"beans,salt",edamame
4207,Crispy Snack Edamame,"edam,salt,pepper,pepper,cheese,oil",edamame
4208,Roasted Edamame,"edam,salt,pepper,oil,spray",edamame
4209,Spicy Edamame,"beans,oil,garlic,gin,soy,sriracha",edamame
4210,Spicy Edamame_2,"edam,oil,spices,cayenne",edamame
4211,Roasted Edamame_2,"beans,oil,salt,black",edamame
4212,Edamame Snack,"soy,seeds,sugar,beans",edamame
4213,Roasted Edamame_3,"edam,salt,pepper,oil,spray",edamame
4214,Crunchy Edamame,"beans,oil,salt,pepper",edamame
4215,Chipotle Lime Edamame,"edam,lime,chipotle,salt,pepper,seeds",edamame
4216,Umami Edamame,"beans,oil,garlic,gin,soy,chicken,rice,brown",edamame
4217,Edamame Soup,"oil,onion,potato,beans,cr\u00e8me",edamame
4218,Edamame Hummus,"edam,tahini,water,lemon,lemon,garlic,salt,pepper,oil,seeds",hummus
4219,Crunchy Edamame_2,"beans,oil,salt,pepper",edamame
4220,Crispy Edamame,"edam,oil,cheese,salt,pepper",edamame
4221,Edamame Dip,"edam,cilantro,plain",edamame
4222,Healthy Edamame Salad,"beans,cranberries,beans,cheese,lemon,oil,black",edamame
4223,Edamame Hummus_2,"edam,tahini,water,lemon,oil,garlic,salt",hummus
4224,Garlic Chili Edamame,"edam,garlic,oil,chili,mayonnaise,soy,salt",edamame
4225,Blistered Edamame,"oil,beans,chile",edamame
4226,Spicy Miso Edamame,"beans,miso,chili,sake,soy,mirin,brown",edamame
4227,Glazed Edamame,"edam,oil,cloves,pepper,soy,water,mirin,rice,molasses,gin",edamame
4228,Edamame Nibbles,"beans,salt",edamame
4229,Easy Edamame Dip,"edam,lemon,soy,hoisin,gin,garlic,salt,gin,vegetables,crackers",edamame
4230,Tamari & Ginger Edamame,"oil,gin,garlic,edam,soy,salt",edamame
4231,Edamame Hummus_3,"edam,tahini,lemon,basil,garlic,salt,oil,carrot",hummus
4232,Spicy Edamame_3,"beans,cayenne,pepper,salt",edamame
4233,Sriracha Lime Edamame,"edam,oil,sriracha,soy,lime",edamame
4234,Lemon Edamame Hummus,"edam,tahini,lemon,cloves,oil,salt,pepper",hummus
4235,Wasabi Edamame,"beans,lime,wasabi,salt",edamame
4236,Edamame Salad,"edam,onion,nori,rice,oil,salt,togarashi",edamame
4237,Corn & Edamame Succotash,"corn,edam,pepper,onion,oil,balsamic",edamame
4238,Spicy Edamame_4,"beans,oil,cloves,smoke,salt,sambal",edamame
4239,Crispy Snack Edamame_2,"edam,salt,pepper,pepper,cheese,oil",edamame
4240,Edamame Hummus_4,"edam,gin,rice,lemon,salt,water",hummus
4241,Edamame Dumplings,"onion,soy,honey,edam,lemon,oil,cumin,salt,wonton",dumplings
4242,Roasted Sriracha Edamame,"edam,sriracha,oil,garlic,salt",edamame
4243,Crunchy Edamame_3,"edam,oil,salt,chili",edamame
4244,Crispy Roasted Edamame,"salt,black",edamame
4245,Edamame Hummus_5,"edam,cloves,lemon,tahini,water,salt,coriander,cayenne",hummus
4246,Edamame Potstickers,potsticker,edamame
4247,Edamame Hummus_6,"edam,oil,oil,cumin,lemon,garlic,salt,water",hummus
4248,Edamame Spread,"edam,cloves,scallions,lemon,gin,pepper,salt",edamame
4249,Edamame Guacamole,"edam,avocado,garlic,oil,onion,lime,oil,salt,pepper",guacamole
4250,Gochujang Glazed Edamame,"edam,soy,mirin,rice,gochujang",edamame
4251,Edamame Hummus_7,"chickpea,edam,garlic,tahini,oil,lemon,salt",hummus
4252,BIBIMBAP,"grain,oil,soy,garlic,carrot,zucchini,spinach,corn,egg,onion,seeds,gochujang",bibimbap
4253,The Occasional Vegetarian's Bibimbap,"grain,zucchini,salt,oil,garlic,sugar,seeds,mushroom,soy,beans,spinach,daikon,chili,oil,carrot,red",bibimbap
4254,Bibimbap_3,"soy,pear,scallions,cloves,brown",bibimbap
4255,Bibimbap_4,"radish,onion,garlic,seeds,korean",bibimbap
4256,Bibimbap_5,"chicken,beans,seeds,garlic,oil,oil,shallot,salt,carrot,cucumber,chilli,cider,honey,apple,spinach,shiitake,beef,soy,brown",bibimbap
4257,Bibimbap_6,"vegetables,water,salt,soybean",bibimbap
4258,Bibimbap_7,"carrot,egg,garlic,beef,gochujang",bibimbap
4259,BIBIMBAP_2,"rice,oil,beef,marinade,beef,brown",bibimbap
4260,Bibimbap_8,"spinach,beef,soybean",bibimbap
4261,Bibimbap_9,"rice,egg,pork,soy,brown",bibimbap
4262,Bibimbap_10,"soy,oil,sugar,garlic,gin,steak,grain,egg,zucchini,mushroom,beans,carrot,pepper,rice",bibimbap
4263,Bibimbap_11,"spinach,beans,carrot,zucchini,nori,egg,rice,seeds,oil,soy,black",bibimbap
4264,Bibimbap_12,"sirloin,coconut,garlic,gin,rice,ghee,oil,carrot,daikon,mushroom,cucumber,salt,spinach,seeds,rice,onion,pepper,garlic,pepper,chicken,egg",bibimbap
4265,Biggest and Best Bibimbap,"oil,rice,gochujang",bibimbap
4266,Bibimbap_13,"spinach,carpaccio,soybean",bibimbap
4267,Bibimbap (Korean Mixed Rice),"beef,cloves,gin,onion,soy,sugar,oil,salt,carrot,zucchini,lettuce,beans,shiitake,gochujang",bibimbap
4268,Vegetarian Korean Bibimbap Bowls,"daikon,carrot,salt,sugar,rice,warm",bibimbap
4269,Bibimbap (Korean Mixed Rice)_2,"beef,cloves,gin,onion,soy,sugar,oil,salt,carrot,zucchini,lettuce,beans,shiitake,gochujang",bibimbap
4270,Paleo Bibimbap,"date,water,sriracha,oil,cauliflower,coconut,salt,beans,scallions,rice,garlic,coconut,oil,carrot,zucchini,spinach,gin,pepper,apple,shiitake,beef,egg,seeds",bibimbap
4271,Vegetable Bibimbap,"oil,chestnut,salt,egg,spinach,garlic,rice,carrot,beans,dipping,seeds,black",bibimbap
4272,Bibimbap_14,"soy,oil,brown",bibimbap
4273,Salmon Bibimbap,"rice,oil,carrot,salt,pepper,beans,cress,garlic,soy,seeds,oil,salmon,egg,kimchi,seaweed,gochujang",bibimbap
4274,Vegetarian Korean Dolsot Bibimbap,"cucumber,salt,tofu,oil,carrot,soybean",bibimbap
4275,Korean Bibimbap Bowls with Cauliflower Rice,"cauliflower,oil,carrot,zucchini,pepper,beans,mushroom,spinach,egg,gochujang",bibimbap
4276,Dolsot Bibimbap,"mushroom,soy,oil,beef,sugar,black",bibimbap
4277,Vegan Korean Nourish Bowl with Barley (Bibimbap),baby,bibimbap
4278,Beef Bulgogi Bibimbap,"bbq,beef,brown",bibimbap
4279,Vegetable Bibimbap_2,"grain,spinach,oil,carrot,cloves,scallions,shiitake,cucumber,soy,egg,oil,sriracha",bibimbap
4280,Easy Bibimbap,"cucumber,scallions,carrot,rice,sugar,egg,oil,rice,salt,pepper,kimchi",bibimbap
4281,Tofu Bibimbap,"rice,zucchini,ale,carrot,mushroom,tofu,garlic,oil,oil,gochujang",bibimbap
4282,Bibimbap with Bacon and Kimchi,brown,bibimbap
4283,Bibimbap Tacos,"flank,onion,pear,soy,sugar,oil,garlic,gochujang",bibimbap
4284,30 Minute Korean Bibimbap,"steak,carrot,zucchini,mushroom,beans,kimchi,spinach,egg,brown",bibimbap
4285,Tofu Bibimbap_2,gochujang,bibimbap
4286,Bibimbap \u2013 Mixed Rice with Korean Beef,"oil,garlic,beef,soy,oil,gochujang",bibimbap
4287,Bibimbap {Korean Mixed Rice with Vegetables},"carrot,oil,egg,zucchini,mushroom,spinach,rice,gochujang",bibimbap
4288,30 Minute Korean Bibimbap_2,"steak,carrot,zucchini,mushroom,beans,kimchi,spinach,egg,brown",bibimbap
4289,Bibimbap \u1107\u1175\u1107\u1175\u11b7\u1107\u1161\u11b8 (Korean Mixed Rice),"rice,spinach,carrot,cucumber,beans,pork,gochujang",bibimbap
4290,30 Minute Korean Bibimbap_3,"steak,carrot,zucchini,mushroom,beans,kimchi,spinach,egg,brown",bibimbap
4291,Korean Bibimbap,"rice,spinach,mushroom,carrot,mung",bibimbap
4292,Bibimbap with Beef Bulgogi,"sirloin,pear,garlic,gin,soy,brown",bibimbap
4293,Korean Bibimbap_2,"rice,spinach,mushroom,carrot,mung",bibimbap
4294,Vegetarian Bibimbap,"oil,carrot,zucchini,beans,bamboo",bibimbap
4295,Bibimbap at Home,reduced,bibimbap
4296,Korean Tofu Bibimbap Sandwiches,gochujang,bibimbap
4297,Vegetarian Spicy Korean Bibimbap Bowls,"zucchini,carrot,cabbage,mushroom,oil,udon,coconut,egg,sriracha",bibimbap
4298,Tofu Bibimbap (or Dolsot Bibimpap),"rice,water,rice,salt,gochujang",bibimbap
4299,Shortcut Bibimbap,"soy,oil,vinegar,honey,garlic,beef,baby",bibimbap
4300,Vegetarian Bibimbap with Crispy Tofu and Quinoa,"tofu,soy,honey,oil,ale,beans,garlic,gin,onion,shiitake,carrot,egg,quinoa,seeds,pepper",bibimbap
4301,Dolsot Bibimbap_2,"spinach,sprouts,mushroom,carrot,broccoli,beef,egg,rice,pepper,salt,soy,oil,garlic,gochujang",bibimbap
4302,Bruschetta,"tomato,cloves,oil,balsamic",bruschetta
4303,Bruschetta_2,"plum,garlic,gin,balsamic",bruschetta
4304,Bruschetta_3,"oil,garlic,tomato,balsamic",bruschetta
4305,Classic Bruschetta,"bread,garlic,gin,plum,basil,salt,black",bruschetta
4306,Bruschetta_4,"baguette,pesto,cheese,tomato,onion,oil,basil,garlic,nut,lemon,gin,salt,black",bruschetta
4307,Bruschetta_5,"tomato,gin,garlic,balsamic",bruschetta
4308,Bruschetta_6,"tomato,basil,garlic,balsamic",bruschetta
4309,Bruschetta_7,"tomato,garlic,basil,balsamic",bruschetta
4310,Bruschetta_8,"plum,onion,basil,cheese,garlic,salt,black",bruschetta
4311,Bertolli Bruschetta,"bread,italian",bruschetta
4312,Bruschetta_9,"tomato,gin,garlic,balsamic",bruschetta
4313,Bruschetta_10,"baguette,tomato,gin,garlic,basil,salt,pepper",bruschetta
4314,Easy Tomato Bruschetta with Balsamic Glaze,"tomato,onion,garlic,basil,oil,salt,black",bruschetta
4315,Balsamic Bruschetta,"plum,basil,cheese,garlic,balsamic",bruschetta
4316,Grilled Chicken Bruschetta,"tomato,garlic,onion,basil,oil,balsamic",bruschetta
4317,Vegan Pesto Bruschetta,"basil,nut,garlic,gin,nut,salt,pepper,bread,cherry",bruschetta
4318,Easy Bruschetta,"bread,oil,cloves,balsamic",bruschetta
4319,Bruschetta with Tomato and Basil,"plum,garlic,onion,gin,oil,balsamic",bruschetta
4320,Tomato Basil Oregano Bruschetta,"oil,balsamic",bruschetta
4321,Bruschetta with Garlic Crostini,"baguette,tomato,basil,cloves,balsamic",bruschetta
4322,Strawberry Basil Bruschetta,"baguette,greek",bruschetta
4323,Tomato Basil Bruschetta,"baguette,tomato,garlic,oil,balsamic",bruschetta
4324,Strawberry Bruschetta,"strawberries,balsamic",bruschetta
4325,Bruschetta_11,"tomato,cloves,basil,gin,black",bruschetta
4326,Bruschetta_12,"tomato,garlic,basil,gin,salt,toast",bruschetta
4327,Bruschetta_13,"bread,cloves,gin,salt,tomato,basil,oil,pepper",bruschetta
4328,Easy Bruschetta_2,"garlic,gin,balsamic",bruschetta
4329,Bruschetta_14,"tomato,cloves,basil,oil,salt",bruschetta
4330,Easy Bruschetta_3,"tomato,basil,balsamic",bruschetta
4331,Caramelized Tomato Bruschetta,"baguette,gin,cherry,salt,pepper,cheese,basil",bruschetta
4332,Fresh Tomato Bruschetta with Basil,"bread,plum,garlic,basil,gin,balsamic",bruschetta
4333,Chicken Bruschetta,"oil,chicken,cherry,onion,garlic,basil,balsamic",bruschetta
4334,Bruschetta_15,"garlic,gin,gluten,butter,tomato,basil,balsamico",bruschetta
4335,Classic Tomato Basil Bruschetta,"tomato,oil,cloves,balsamic",bruschetta
4336,Balsamic Bruschetta_2,"tomato,garlic,shallot,balsamic",bruschetta
4337,Bruschetta_16,"tomato,onion,garlic,salt,black",bruschetta
4338,Grilled Caprese Bruschetta,"baguette,gin,cherry,burrata,basil,salt,pepper",bruschetta
4339,Lentil Bruschetta,"cherry,garlic,gin,balsamic",bruschetta
4340,Bruschetta III,"baguette,oil,plum,basil,oregano,garlic,pepper,cheese,cheese",bruschetta
4341,Italian Bruschetta,"salt,bread,tomato,onion,red",bruschetta
4342,Strawberry Basil Bruschetta_2,"strawberries,basil,balsamic",bruschetta
4343,Vegan White Bean Bruschetta,"oil,cloves,rosemary,beans,salt,pepper,bread,arugula,tomato",bruschetta
4344,Bruschetta with Tomato and Basil_2,"plum,garlic,onion,gin,oil,balsamic",bruschetta
4345,Bruschetta with Tomato and Basil_3,"plum,garlic,gin,balsamic",bruschetta
4346,Bruschetta_17,"baguette,tomato,rosemary,basil,salt,pepper,balsamic",bruschetta
4347,Garden Fresh Bruschetta,"tomato,garlic,basil,oil,red",bruschetta
4348,Fresh Bruschetta with Balsamic Reduction,"bread,tomato,shallot,garlic,basil,oil,balsamic",bruschetta
4349,Nikol's Garlic Bruschetta,"oil,balsamic",bruschetta
4350,Caprese Bruschetta,"tomato,cheese,onion,basil,oil,balsamic",bruschetta
4351,Double Tomato Bruschetta,"tomato,oil,garlic,oil,balsamic",bruschetta
4352,Tex-Mex Hot Dogs,dog,hot_dog
4353,The Best Hot Dog,"dogs,dog",hot_dog
4354,Sonoran Hot Dog,"beef,bacon,beans,salsa,dog",hot_dog
4355,Buffalo Hot Dogs,"mayonnaise,buffalo,lemon,black",hot_dog
4356,Cheesy Wonton Hot Dogs,"dogs,egg,cheddar,oil",hot_dog
4357,Jalepeno Onion Bacon Wrapped Hot Dogs,"dogs,bacon,butter,onion,jalapeno",hot_dog
4358,Grilled Hot Dogs,"ketchup,soy,red",hot_dog
4359,Bacon Wrapped Cheese Hot Dogs,"dogs,cheese,bacon,dog",hot_dog
4360,Reuben Hot Dog,"beef,dog",hot_dog
4361,Nacho Hot Dog,"dogs,dog",hot_dog
4362,French Onion Hot Dogs,"onion,butter,dogs,garlic,salt,dog",hot_dog
4363,Pasta and Hot Dogs,"dogs,noodles,gin,salt",hot_dog
4364,Hawaiian Shoyu Hot Dog,"beef,oil,soy,brown",hot_dog
4365,Pretzel Woven Hot Dogs,"bread,dogs,butter,salt,ketchup",hot_dog
4366,Grilled Hot Dogs With Sauerkraut,"sauerkraut,beef,buns,mustard",hot_dog
4367,Pizza Hot Dogs,"dogs,buns,pepper,pizza,cheese,italian",pizza
4368,Loaded Buffalo Hot Dogs,"dogs,dog",hot_dog
4369,Bacon Wrapped Cheese Hot Dogs_2,"dogs,cheese,bacon,dog",hot_dog
4370,Fajita Hot Dogs,"onion,pepper,orange,pepper,pepper,ball",hot_dog
4371,Barbecue Bacon Hot Dogs,"beef,bacon,barbecue,onion,dog",hot_dog
4372,Fancy Hot Dogs,"butter,dogs,onion,water,parsley",hot_dog
4373,Cheese Stuffed Bacon Wrapped Hot Dogs,"dogs,bacon,cheddar,garlic,onion,salt,pepper",hot_dog
4374,BBQ Bacon Wrapped Cheese Stuffed Hot Dogs,"dogs,gouda,bacon,bbq,dog",hot_dog
4375,Kimchi Hot Dogs,"dogs,dog",hot_dog
4376,Philly Cheesesteak Hot Dog,"dogs,dog",steak
4377,Nacho Hot Dog_2,"dogs,dog",hot_dog
4378,Reuben Hot Dogs,"knockwurst,dog",hot_dog
4379,Pastrami Hot Dogs,"beef,buns,pastrami,mustard,dill,water",hot_dog
4380,Hot Dog Breadsticks,"dough,sage",hot_dog
4381,Hot Dogs with Kimchi Relish,"kimchi,honey,rice,dogs,dog",hot_dog
4382,Pizza Hot Dogs_2,"sage,dog",pizza
4384,Pretzel Hot Dog,"milk,yeast,brown",hot_dog
4385,Bacon Wrapped Hot Dogs,"dogs,dog",hot_dog
4386,Coney Island Hot Dog,"chuck,onion,garlic,chili,cumin,celery,cayenne",hot_dog
4387,Buffalo Hot Dogs_2,"dogs,dog",hot_dog
4388,How To Cook Hot Dogs,"dogs,water,butter,dog",hot_dog
4389,Pastrami Hot Dogs_2,"beef,buns,pastrami,mustard,dill,water",hot_dog
4390,Onion-smothered Hot Dogs,"onion,water,country",hot_dog
4391,Greek Hot Dog,dog,hot_dog
4392,Mummy Hot Dogs,"dough,dogs,egg,water,mustard",hot_dog
4393,Sriracha Guacamole Hot Dogs,"dogs,guacamole,dog",guacamole
4394,Spiral Hot Dogs,"dogs,flour,baking,salt,water,oil",hot_dog
4395,BBQ Bacon Wrapped Cheese Stuffed Hot Dogs_2,"dogs,gouda,bacon,bbq,dog",hot_dog
4396,Philly Cheesesteak Hot Dog_2,"onion,steak,cheese,pickle,dogs,dog",steak
4397,Cowboy Dogs and Hot dogs Sauce,"dogs,dog",hot_dog
4398,Prosciutto Pesto Hot Dog,"beef,buns,mozzarella,pesto,prosciutto,artichoke,mayonnaise",hot_dog
4399,Footlong Kimchi Hot Dog,"pork,dog",hot_dog
4400,Hot Dog Pizza Pockets,"pizza,dogs,pizza,cheese",pizza
4401,Buffalo Wing Hot Dogs,"buns,dog",hot_dog
4403,Healthy Italian Spaghetti Carbonara,"noodles,oil,bacon,cloves,peas,egg,cheese,water",spaghetti_carbonara
4404,Spaghetti Carbonara,"spaghetti,bacon,garlic,egg,cheese,black",spaghetti_carbonara
4405,Spaghetti Carbonara_2,"spaghetti,salt,egg,egg,cheese,black",spaghetti_carbonara
4406,Spaghetti Carbonara_3,"spaghetti,bacon,salt,pepper,egg,cheese,milk",spaghetti_carbonara
4407,Spaghetti Carbonara_4,"egg,cheese,peas,basil,black",spaghetti_carbonara
4408,Classic Spaghetti Carbonara,"pancetta,egg,egg,cheese,spaghetti,salt,black",spaghetti_carbonara
4409,Spaghetti Carbonara_5,"pancetta,spaghetti,peas,cheese,oil,garlic,egg",spaghetti_carbonara
4410,Spaghetti Carbonara_6,"gin,garlic,pancetta,white",spaghetti_carbonara
4411,Spaghetti Carbonara_7,"spaghetti,bacon,cloves,onion,peas,oregano,milk,egg,cheese",spaghetti_carbonara
4412,Spaghetti Carbonara_8,"spaghetti,pancetta,egg,garlic,cheese,gin,parsley,black",spaghetti_carbonara
4413,Spaghetti Carbonara_9,"spaghetti,bacon,cloves,cheese,egg,egg,pepper",spaghetti_carbonara
4414,Spaghetti Carbonara_10,"spaghetti,bacon,onion,cheese,zest,cheese",spaghetti_carbonara
4415,Spaghetti Carbonara_11,"spaghetti,egg,cheese,bacon,garlic,salt,pepper,parsley",spaghetti_carbonara
4416,Original Spaghetti Carbonara,"spaghetti,pancetta,egg,cheese,black",spaghetti_carbonara
4417,Spaghetti Carbonara_12,"spaghetti,oil,bacon,garlic,egg,cheese,rosemary,salt,pepper",spaghetti_carbonara
4418,Spaghetti Carbonara_13,"spaghetti,bacon,onion,cheese,zest,cheese",spaghetti_carbonara
4419,Spaghetti Carbonara_14,"pancetta,spaghetti,egg,cheese,salt,pepper",spaghetti_carbonara
4420,The Perfect Spaghetti Carbonara,"salt,gin,bacon,onion,spaghetti,egg,&",spaghetti_carbonara
4421,Spaghetti Carbonara_15,"spaghetti,egg,ale,cheese,black",spaghetti_carbonara
4422,30-Minute Spaghetti Carbonara,"gin,bacon,white",spaghetti_carbonara
4423,Spaghetti Carbonara_16,"spaghetti,cheese,milk,italian,bacon,garlic,cheese,parsley,pepper",spaghetti_carbonara
4424,SPAGHETTI CARBONARA,"egg,spaghetti,pancetta,cheese,oil,black",spaghetti_carbonara
4425,Spaghetti Carbonara_17,"spaghetti,bacon,pepper,salt,egg,cheese,&",spaghetti_carbonara
4426,Spaghetti Carbonara_18,"spaghetti,ham,cheese,fat,salt,egg,cloves,black",spaghetti_carbonara
